,location,title,company,salary,summary,rating
5206,"Kochi, Kerala+1 location","newSenior Software Engineer, Big Data",Nielsen,NA,"
3+ years of experience: big data using nosql like mongodb or Spark in developing distributed processing applications; building applications with immutable…
",3.8
5207,"Chennai, Tamil Nadu",Technical Support Engineer - Data Science,Skill-Lync,NA,"
O You will be working with a team of highly qualified, engineers to train/guide students on specific skill-sets.
",4.7
5208,"Pune, Maharashtra",Senior Data Engineer,AppZen,NA,"
Familiar with AWS services, especially S3, big data services and DevOps tools.
Write Python scripts to parse data and invoke APIs / Scripts and to parse data…
",NA
5209,"Chennai, Tamil Nadu",newAgile Engineer,Standard Chartered,NA,"
Knowledge of Market data and experience integrating it.
Bachelor's degree in Computer Science, Computer Engineering or equivalent work experience in delivering…
",4.1
5210,"Hyderabad, Telangana","Data Engineer, WFS ACCS Planning",ADCI HYD 13 SEZ,NA,"
Interface with other technology teams to extract, transform, and load data from a wide variety of data sources using SQL and AWS big data technologies.
",3.5
5211,"Bengaluru, Karnataka","Data Engineer (Bangalore, IN)",BrightTALK,NA,"
Working cross-functionally with data scientists, backend engineers, and product managers to design and implement, and new data models to support the product.
",NA
5212,"Bengaluru, Karnataka","Sr Data Engineer (Talend, BigData)",Visa,NA,"
Technical expertise regarding data models, database design development, data mining and segmentation techniques.
Experience in Risk domain is added advantage.
",3.9
5213,"Bengaluru, Karnataka",Backend - Data Engineer,PayPal,NA,"
Data & Reporting Team is looking for a highly talented, self-driven, proven engineer/lead to help design and build Enterprise Data platforms that deal with…
",3.9
5214,"Chennai, Tamil Nadu+1 location",Automation Test Engineer - Chennai,Tekion,NA,"
Coaching engineers on (manual and automated) testing and quality best practices.
We are looking for a top-notch test engineer with strong technical, analytical…
",NA
5215,"Bengaluru, Karnataka",newEngineer-Target India,TARGET,NA,"
Data Engineering in Data Sciences team designs and creates innovative solutions for a variety of applications, platforms and environments.
",3.6
5216,"Bengaluru, Karnataka",Sr Data Engineer - Group Functions,Merck KGaA Darmstadt Germany,NA,"
Building and optimizing data pipelines, architectures and data sets.
You will work closely with Project Delivery Managers, Data Scientists, Architects and…
",3.8
5217,"Bengaluru, Karnataka",Sr Data Engineer,TE Connectivity,NA,"
Analyze data requirements, build data models, and determine the best methods in extracting, transforming and loading the data into the data staging, warehouse…
",3.7
5218,"Bengaluru, Karnataka",newPrincipal SDET,Palo Alto Networks,NA,"
Analyze performance data, production logs, and graphs to find anomalies in production.
Understanding of primary models of test automation frameworks, (i.e. data…
",3.9
5219,"Bengaluru, Karnataka",Software Engineer,GE Healthcare,NA,"
Experiential understanding of technologies like AWS cloud and big data analytics.
Learn data engineering skills to slice and dice data using Apache Spark.
",3.9
5220,"Gerugambakkam, Chennai, Tamil Nadu",IoT Engineer,Labtech Electronics pvt ltd,"₹15,000 - ₹20,000 a month","
Analyzing user needs and developing needed UI/UX data visualization tools.
Knowledge of device and data security & Expert knowledge of Linux OS.
",NA
5221,"Bengaluru, Karnataka",Big Data Engineer,Envestnet,NA,"
Participate in our product development from ideation to deployment and beyond.
Create ground breaking new features for our customers, and for internal use.
",3.5
5222,"Chennai, Tamil Nadu+1 location",Senior Splunk SIEM Engineer,Barclays,NA,"
Strong knowledge of data models, enrichment and automation.
Ability to think architecturally at ‘big picture’ and able to translate this into practical security…
",3.9
5223,"Delhi, Delhi",DAP Data Engineer,NEC Opportunities,NA,"
Designing, creating, testing and maintaining the complete data management and processing systems.
Collect and transform structured/unstructured data providing…
",3.6
5224,"Remote in Ahmedabad, Gujarat",Data Engineer,XDuce,NA,"
Perform data mapping and data profiling of Insurance data.
Collaborate with team to define overall data approach.
",3.9
5225,"Bengaluru, Karnataka",Cloud Data Engineer,Kimberly-Clark,NA,"
Experience designing and building production data pipelines from ingestion to consumption within a hybrid big data architecture.
Experience in Python or Scala.
",4.0
5226,"Bengaluru, Karnataka",Big Data- Spark/Scala,KPMG,NA,"
Experience in designing, modifying, and implementing solutions for ingesting, provisioning and processing data in Hadoop Data Lake for batch and streaming…
",3.9
5227,"Bengaluru, Karnataka",newSoftware Engineer,GE Digital,NA,"
Knowledge of cloud based technologies for AWS/Azure is a big plus.
Work on core data structures and algorithms and implement them using language of choice.
",3.3
5228,"Noida, Uttar Pradesh",newLead Application Engineer,Cadence Design Systems,NA,"
Knowledge of scripting languages & Flow development is a big plus.
Ability to generate all required data points to draw conclusions and decide next steps.
",4.1
5229,"Hyderabad, Telangana",newSystems Engineer- IT Monitoring Tools,Micron,NA,"
Work with customers to gather requirements, propose, engineer, and provision solutions.
As an IT Systems Engineer- Monitoring Tools at Micron Technology, you…
",3.7
5230,"Bengaluru, Karnataka",Senior Cybersecurity Engineer,lululemon India Tech Hub,NA,"
Document and monitor progress on corrective action plans for security risks and data protection and reassess risk accordingly.
",NA
5231,"Hyderabad, Telangana","Senior/Staff/Principal Engineer, Memory Design",Micron,NA,"
Extensive knowledge of CMOS Circuit Design and Device Physics Knowledge and experience in Finesim and/or Hspice Experience with power network analysis Extensive…
",3.7
5232,"Bengaluru, Karnataka",Software Developer II - Growth & Marketing Platform,Uber,NA,"
Experience in building data pipeline is nice to have.
Architecture: Knowledge of data structures and an eye for architecture.
",3.7
5234,"Bengaluru, Karnataka",Java Backend Developer,lululemon India Tech Hub,NA,"
4+ years data base design / development experience in RDBMS platforms (SQL Server, Oracle), experience with NoSQL DB design/development preferred.
",NA
5235,"Hyderabad, Telangana",Sr Software Engineer,Uber,NA,"
You will work closely with a highly capable team of engineers, data analysts, designers, product managers & product ops to ensure Uber's eats products and…
",3.7
5236,"Hyderabad, Telangana",PDE Engineer,Micron,NA,"
Server Management of TIBCO Spotfire & TDV software.
Maintain Data Source Capabilities Files and Custom Data Sources.
",3.7
5237,"Hyderabad, Telangana","Sr.Software Engineer - Data [Risk,Money & Safety]",Uber,NA,"
This role also leads team efforts to design and develop large-scale data systems (e.g., databases, data warehouses, big data systems), platforms, and…
",3.7
5239,"Bengaluru, Karnataka",newSenior Automation Test Engineer,lululemon India Tech Hub,NA,"
Experience must Have 10+ years of QA with at least 6+ years as Automation Developer and 2+ years as lead QA engineer in agile environment.
",NA
5240,"Bengaluru, Karnataka",Senior Java Developer,Walmart,NA,"
Conceptualize innovative and elegant solutions to solve challenging big data problems.
Strong computer science fundamentals in algorithms, data structures,…
",3.4
5242,"Hyderabad, Telangana","newSoftware Engineering Lead - Kafka Streams, Microservices, Cl...",Optum,NA,"
The roles in this function will cover all primary development activity across all technology functions that ensure we deliver code with high quality for our…
",3.4
5243,"Hyderabad, Telangana",Sr Software Engineer ( Fintech),Uber,NA,"
MS/BS in Computer science and at least 7+ years of individual contributor experience as a software engineer.
Detailed problem-solving approach and knowledge of…
",3.7
5244,"Bengaluru, Karnataka","Software Engineer II - Backend Machine Learning ,Cognitive P...",Uber,NA,"
Familiarity with conversational assistants especially conversational data.
We grow with providing the next generation of customer assistants which are a result…
",3.7
5247,"Chennai, Tamil Nadu",Java Backend Developer,Walmart,NA,"
. Prior exp in supporting large scale retail applications built on Java would be a big plus.
We use technology to operate smarter and deliver everyday low…
",3.4
5250,"Bengaluru, Karnataka",Sr. Software Engineer - SEO Intelligence - Growth & Marketin...,Uber,NA,"
2+ years of big data experience.
1+ years of data engineering experience is preferable.
Strong problem solving skills and expertise in data structures &…
",3.7
5251,"Bengaluru, Karnataka",Quality Assurance Architect,lululemon India Tech Hub,NA,"
Advise peer engineers in creating testability.
Through the Hub, we will expand our capabilities in Product Systems, Merchandising and Planning, Digital Presence…
",NA
5252,"Bengaluru, Karnataka",newBackend Developer - Java,Zipcar,NA,"
Ability to choose the relevant data structures, algorithms considering Time & Space Complexity.
Mentoring Junior engineers and lead small team as tech-lead.
",NA
5253,Remote in India,Sr. Software Engineer (CD),Oportun Inc,NA,"
In this role you will play key part developing application/data processes and services for our customer data to support all our production applications,…
",NA
5256,"Hyderabad, Telangana",Memory Design Engineer,Micron,NA,"
Extensive knowledge of CMOS Circuit Design and Device Physics Knowledge and experience in Finesim and/or Hspice Experience with power network analysis Extensive…
",3.7
5259,"Hyderabad, Telangana",Senior Systems Engineer- WIT ITSM TOOLS,Micron,NA,"
Experience with Performance Analytics and other data analysis tools (Tableau, SQL).
Understand the big picture of the ServiceNow platform Role in Micron and…
",3.7
5309,"Bengaluru, Karnataka",Algorithm Developer (4+ Years),Applied Materials Inc.,"₹8,72,348 - ₹19,35,246 a year","
The engineer should have experience working on large scale Machine learning/deep learning projects with large scale of data.
Total work: 1 year (Preferred).
",3.9
5310,"Bengaluru, Karnataka","Staff Software Engineer, Frontend - Customer Obsession",Uber,NA,"
Data and insights platform that enables realtime and batch analytics from support data; derives insights from the data to surface product defects and improve…
",3.7
5311,"Hyderabad, Telangana+1 location",Software Engineer II,Uber,NA,"
Mentor and groom junior engineers.
MS/BS in Computer science and at least 5 years of individual contributor experience as a software engineer.
",3.7
